document_uid	reference	document_title	source_json	sentence_number	sentence_uid	text	text_por	sentence_status	struct_status	parsed_marker	token_count	pos_tagged_tokens	pos_coverage	token_levels	chunk_count	chunk_labels	chunk_levels	chunk_coverage	tree_reconstructable	tree_error	proto_conllu_rows	proto_conllu_with_head	proto_conllu_with_deprel	translations_present	token_glosses	tokens_with_splits	sentence_comments	break_markers
1274c422-d60f-43fe-a9e4-94a361f130e1	tale_17.txt	Jauarate' cupii'	6ab553c60d7977bbad0e89f2.json	3	514df497-c611-4faf-84b8-53bcc7ae005f	Iauaraté onhehẽ: — Ah!	A onça disse: — Ah!				4	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 4, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
1274c422-d60f-43fe-a9e4-94a361f130e1	tale_17.txt	Jauarate' cupii'	6ab553c60d7977bbad0e89f2.json	4	f623bf8f-e3fe-4a99-aa8f-a5d8a3af63f4	Cupií, penhẽ pe apgáua ramé curí, pẹuãna curutện quahá xipó, oiumupucuári ixệ arãma.	Cupins, vocês machos se fossem, comiam depressa este cipó, desamarrar eu para.				13	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 13, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
1274c422-d60f-43fe-a9e4-94a361f130e1	tale_17.txt	Jauarate' cupii'	6ab553c60d7977bbad0e89f2.json	5	ee92cabe-ae3d-4497-8944-773dad3e8d7f	A'ra pitúna pucuçáua cupií-itá oçuú çuú xipó.	Do dia e da noite o espaço os cupins roendo estavam o cipó.				7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
1274c422-d60f-43fe-a9e4-94a361f130e1	tale_17.txt	Jauarate' cupii'	6ab553c60d7977bbad0e89f2.json	6	f2d7c997-6c73-4919-a099-dc75714da01b	Iauaraté océma ramé, óúãna opaɨ aitá.	A onça saiu quando, comeu todos eles.				6	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 6, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
34b33feb-72ba-41c3-821c-ace7a80d5ae0	tale_20.txt	Micura iauaraté	6ab554360d7977bbad0e89f7.json	1	f715c8e2-eb1f-4c80-bf6e-6fe3155ebdc9	MICURA IAUARETÉ	A raposa e a onça				2	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 2, 't': 'IP-MAT'}	2	0	0	1	0	0	0	1
34b33feb-72ba-41c3-821c-ace7a80d5ae0	tale_20.txt	Micura iauaraté	6ab554360d7977bbad0e89f7.json	2	85fbe3c4-3521-4b49-af08-fe855af2b434	Mɨcúra iuɨri ɨ ceí ãna oikộ.	A raposa de novo com sede já estava.				6	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 6, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
34b33feb-72ba-41c3-821c-ace7a80d5ae0	tale_20.txt	Micura iauaraté	6ab554360d7977bbad0e89f7.json	3	df33aa64-bf38-4443-8c04-9d4a6bd41e91	Opetệca iepé cumã ɨua, oiumutuúma rẹtệ cicaãtã cumã ɨua rẹcệ, oierệ ierệo cahá xiríca rẹcệ, oçộ ɨ quára kẹtệ.	Bateu uma de sorva árvore, besuntou-se bem resina de sorveira com, e espojou-se folhas secas em, e foi da água poço a.				19	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 19, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
34b33feb-72ba-41c3-821c-ace7a80d5ae0	tale_20.txt	Micura iauaraté	6ab554360d7977bbad0e89f7.json	4	3b04f004-4e53-43af-b64c-7f2512d08d20	Iauaraté oxipía ramé nhahã çoộ, onhehẽ: — Auáta indệ?	A onça viu quando aquele animal, disse: — Quem é você?				9	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 9, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
34b33feb-72ba-41c3-821c-ace7a80d5ae0	tale_20.txt	Micura iauaraté	6ab554360d7977bbad0e89f7.json	5	d0f8ae60-7cb8-4a62-b72c-54bf43e44d38	— Ixệ çọộ cahá xiríca.	— Eu sou o bicho folha seca. 				5	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 5, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
34b33feb-72ba-41c3-821c-ace7a80d5ae0	tale_20.txt	Micura iauaraté	6ab554360d7977bbad0e89f7.json	6	e8b09519-4c42-4783-81f8-ae16d7b6130f	Iauaraté onhehẽ: — Rẹ ú tenoné, repúri ɨ pupé, xa mahã arãma intí uíri ramé nẹ pirệra.	A onça disse: — De beber antes, tu pules d'água dentro, eu ver para não boia se teu couro.				17	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 17, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
34b33feb-72ba-41c3-821c-ace7a80d5ae0	tale_20.txt	Micura iauaraté	6ab554360d7977bbad0e89f7.json	7	9ef6c8c6-7488-4312-9f65-b6c251fdb389	Ahé opúri ãna; i pirệra intí uíri ãna, cecệ; cicãtã intí oiüticú ɨ pupé.	Ela pulou; seu couro não boiou, porque resina não se derreteu dágua dentro.				14	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 14, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
34b33feb-72ba-41c3-821c-ace7a80d5ae0	tale_20.txt	Micura iauaraté	6ab554360d7977bbad0e89f7.json	8	c76abf99-ca1f-4527-a1da-34959c2bf7bb	Iaué tenhẽ mɨcúra óú quáu ɨ, amãna ára ocɨka catú ramệ.	Dessa forma a raposa beber pôde água, da chuva o tempo chegou até quando.				11	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 11, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	1	a5083c0f-5fd4-4a74-8231-5d0dcfa65745	Amu' momẹuçaua mɨcura rẹcẹuậra	Outras lendas da raposa acerca			1784326596479	4	2	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 4, 't': 'IP-MAT'}	0	0	0	1	2	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	2	0ef3226a-1063-4ddd-9fbd-bb677f1c7d63	Mɨcura raɨíra oiumẽndári cinimũ.	Da raposa a filha casa-se com o sinimbú.			1785334058855	4	4	complete	4	4	IP-MAT|NP|NP|NP	4	multiple	yes		0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	3	8fd92e78-e871-4d14-be89-986c7c9c7932	Cinimũ, ipahá, ocɨka mɨcúra rộca opé.	O sinimbú, contam, chegou da raposa casa em.			1784326786096	6	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 6, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	4	c9a3c0ac-e8ef-46f9-ad58-f8d725a8b0ce	— Nẹ caárúca, mɨcúra.	— Boas tardes, raposa.			1784326528556	4	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 4, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	5	10c02622-d85a-4ef2-b9df-6c06ec356178	— Indaué; rẹikệ, rẹuapɨka; mãháta rẹmunhã reikộ?	— As mesmas; entre, sente-se; o que fazendo estás?			1784326551750	7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	6	2a236ac4-58a1-44ee-92a1-b0c4cc250820	— Intimahã mahã; xa iúre nẹ pɨre.	— Nenhuma coisa; eu venho com vocệ ter.			1784326529482	7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	7	60e26094-90a6-4a79-97f5-9d265e7ad920	— Mãháta ahé?	— O que há?			1784326530386	3	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 3, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	8	6cfcf08a-f88f-4b40-a2d3-c4914ac48103	— Ndệ pa rẹrệkộ nẹ raɨíra cunhã mucú ãna?	— Tu por ventura tens tua filha moça já?			1784326531318	9	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 9, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	9	f1571a72-0edf-4bb5-ae0c-7274554d3115	— Xa rekộ.	— Eu tenho.			1784326532205	3	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 3, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	10	71360dc4-f946-462a-b3b0-85e18bdf5796	— Xa iúre xa iururé cẹremirecộ arãma.	— Eu venho pedí-la minha mulher para.			1784326533114	7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	11	60515689-0ba1-4de8-b435-133486e6edde	Mɨcúra ocenoĩ i raɨíra, onhehẽ: — Rẹmendári putári será quahá apgáua?	A raposa chamou sua filha, disse: — Casar queres com este varão?			1784326534124	11	1	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 11, 't': 'IP-MAT'}	0	0	0	1	1	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	12	980320f6-8b00-49a4-8410-6ced9d2e8717	Taɨíra oçuaxára: — Xa putári.	A filha respondeu: — Eu quero.			1784326535085	5	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 5, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	13	6ca380a0-bcec-4c59-8e53-b8a175ed4a95	— Aramé kuçukúi uãna ahé, rẹiumendàri.	— Então ei-lo aí, casem-se.			1784326536288	6	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 6, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	14	be8a42e9-6ec1-497d-85a3-af727cc52fe7	Amú ára riré, mɨcúra ocenõĩ i raɨíra, onhehẽ: — Rẹnhehẽ nẹ mệna çupé, xa ú putári pirá.	Outro dia depois, a raposa chamou sua filha, e disse: — Dizes teu marido a, que eu comer quero peixe.			1784326537211	17	1	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 17, 't': 'IP-MAT'}	0	0	0	1	1	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	15	02a66767-120d-40b1-b40e-86eb29b42a9c	Cunhã mucú onhehẽ i ména çupệ; aitá oiúruári ãna igára upé, oçộ ãna çuáindápe kẹtệ.	A moça disse seu marido a; eles embarcaram-se canoa em, foram outra margem a.			1784326538206	15	1	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	1	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	16	2f0b0806-5296-4277-acf0-a52e4b5b3a5f	Aitá ocɨka, cinimũ omundú ximirệcộ oiuúca xipó ixupé.	Eles chegaram, o sinimbú mandou sua mulher tirar cipó para ele.			1784326539223	8	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 8, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	17	fb7a62ed-708f-4a5e-a796-2463b291865c	Ahé oiupɨri mɨrá rẹcệ, onhehẽ ximirẹcộ çupé: — Remuatɨri cahá ceiía; ceiía ramé ãna, remundɨca tatá i rẹcệ.	Ele subiu árvore sobre, disse sua mulher a: — Amontoe folha muita; muita quando tiver, acenda fogo ela sobre.			1784326540171	18	1	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 18, 't': 'IP-MAT'}	0	0	0	1	1	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	18	b2686cd0-04c4-4dbd-90d8-1c1ef0907975	Cunhã mucú omunhã maí cinimú omundú ãna.	A moça fez como o sinimbú mandou.			1784326541087	7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	19	e28762d4-ded6-443a-b072-8cc543c2f6ec	Tatá turuçú ãna ramé, cinimũ onhehẽ ɨuaté çuí: — Aiqué xa çộ!	O fogo grande já quando, o sinimbú disse de cima: — Lá me vou!			1784326541993	12	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 12, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	20	97239feb-547c-46e8-8ff0-91421f79be17	Opúri tatá pɨtệrape, oiapumĩ ɨ pupé, uíre çuáindápe, oçapucái ximirẹcộ rẹcệ: — Rẹrúri ɨgára, pucɨ rẹtệ quahá pirá!	Pulou do fogo meio em, mergulhou água na, baiou do outro lado, gritou sua mulher por: — Traga a canoa, pesado muito é este peixe!			1784326542920	18	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 18, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	21	bf6b4cd1-c396-4d71-9061-a9d55b9ac6ee	Aitá oiuruári ãna tucunaré uaçú irúmo, oçộ ãna çộka kẹtệ; aápe cunhã mucú omehẽ nhahã pirá mɨcúra çupé.	Eles embarcaram-se tucunaré grande com, foram-se sua casa para; lá a moça deu esse peixe raposa a.			1784326543854	18	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 18, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	22	f0513dc5-2211-4b07-912c-b01400448353	Mɨcúra opuranú maí i mệna opicɨka uãna pirá.	A raposa perguntou como seu marido pegara o peixe.			1784326544781	8	1	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 8, 't': 'IP-MAT'}	0	0	0	1	1	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	23	570da251-c62f-4f74-bbc0-2520b3d1fb4e	Cunhã mucú ombeú ixupé maí cinímú omunhãna.	A moça narrou a ela como o sinimbú fez.			1784326545697	7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	24	35bbbddb-b101-401b-a471-e08078db06b4	Amú ára opé, mɨcúra onhehẽ ximirẹcộ çupé: — Iaçộ iapɨcɨka pirá, maiaué cinimũ opicɨka uãna.	Outro dia em, a raposa disse sua mulher a: — Vamos apanhar peixe, como o sinimbú apanhou.			1784326546608	15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	25	7dc0000a-e2b7-4109-9d1f-3d521862301b	Aitá oçộ ãna; uáimĩ omundɨca tatá, mɨcúra opúri pitệrape; intí oçaçáu quáu; tatá oçaberệca oikộ i pirệra; mɨcúra oçacệma: — Uáimĩ! rẹruri curutẽ ɨ!	Eles foram; a velha acendeu fogo, a raposa saltou meio em; não passar pôde; o fogo sapecando estava sua pele; a raposa gritou: — Velha! trazes depressa água!			1784326547540	24	1	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 24, 't': 'IP-MAT'}	0	0	0	1	1	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	26	50beeab2-eb36-4aaa-843b-7b2e21fb1315	Curumú xa manõ!	Senão eu morro!			1784326548451	3	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 3, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	27	1b0910f5-6cb9-4e71-b2b2-b7d6c4ce7922	Iuaçúuára ahé ocệma quáu.	Dificilmente ela sair pôde.			1784326549370	4	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 4, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
e3f48105-26ea-4fc2-97c3-ba3fdb6c0e65	tale_22.txt	Amu' momẹuçau mɨcura rẹcẹuậra	6ab5496c0d7977bbad0e89ed.json	28	5d9359dd-8993-460e-acad-16d9b8a68696	Ahé ocɨka ramé cộca opé, ocenoĩ i raɨíra, onhehẽ ixupé: — Reompú ki xií nẹ mệna; intí xa putári ahé ikệ; omunũ ãna xa kái!	Ela chegou quando sua casa em, chamou sua filha, e disse-lhe: — Toca daqui teu marido; não o quero aqui; fez com que  eu me queimasse!			1784326550594	25	1	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 25, 't': 'IP-MAT'}	0	0	0	1	1	0	0	1
